City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
298,Axim,GH,2021-09-21 19:59:01,4.8699,-2.2405,76.46,91,84,8.01
299,Kurilsk,RU,2021-09-21 19:59:01,45.2333,147.8833,57.24,94,100,9.98
300,Canto Do Buriti,BR,2021-09-21 19:59:01,-8.11,-42.9444,97.56,16,12,5.7
301,Raga,SS,2021-09-21 19:59:02,8.4596,25.678,69.67,97,90,2.15
302,Orange,US,2021-09-21 19:59:02,33.7,-117.7675,107.44,61,2,7.67
303,Oranjemund,NA,2021-09-21 19:59:03,-28.55,16.4333,63.86,48,1,8.16
304,Santa Marta,CO,2021-09-21 19:58:29,11.2408,-74.199,85.73,71,100,13.76
305,Viedma,AR,2021-09-21 19:59:04,-40.8135,-62.9967,71.11,19,0,12.55
306,Rotifunk,SL,2021-09-21 19:59:04,8.2333,-12.6833,75.97,95,100,3.22
307,Azare,NG,2021-09-21 19:59:05,11.6765,10.1948,78.66,69,65,4.23
308,Kenai,US,2021-09-21 19:59:05,60.5544,-151.2583,45.03,45,25,11.59
309,Santa Maria,BR,2021-09-21 19:59:06,-29.6842,-53.8069,65.5,52,40,8.05
310,San Carlos,VE,2021-09-21 19:55:20,9.6612,-68.5827,79.95,89,100,1.12
311,Mahon,ES,2021-09-21 19:59:06,39.8885,4.2658,68.56,77,75,6.91
312,Arlit,NE,2021-09-21 19:59:06,18.7369,7.3853,96.04,10,0,5.44
313,Zhigansk,RU,2021-09-21 19:59:07,66.7697,123.3711,36.75,82,100,11.92
314,Troitsko-Pechorsk,RU,2021-09-21 19:59:07,62.7084,56.1964,40.93,76,100,6.11
315,Tazovskiy,RU,2021-09-21 19:59:07,67.4667,78.7,34.57,75,100,14.88
316,Belaya Gora,RU,2021-09-21 19:59:08,68.5333,146.4167,29.25,63,100,5.82
317,Port Lincoln,AU,2021-09-21 19:59:08,-34.7333,135.8667,51.67,85,61,4.07
318,Cabo San Lucas,MX,2021-09-21 19:55:27,22.8909,-109.9124,93.61,72,81,4.54
319,Bima,ID,2021-09-21 19:59:09,-8.4667,118.7167,74.46,87,77,2.17
320,Visby,SE,2021-09-21 19:58:57,57.6409,18.296,46.62,81,90,3.44
321,Pemba,MZ,2021-09-21 19:59:09,-12.974,40.5178,75.9,88,75,9.22
322,Touros,BR,2021-09-21 19:59:10,-5.1989,-35.4608,83.3,75,28,12.88
323,Hearst,CA,2021-09-21 19:59:10,49.6835,-83.6665,46.65,93,100,10.07
324,Palauig,PH,2021-09-21 19:59:10,15.435,119.9045,80.38,75,97,4.38
325,Fare,PF,2021-09-21 19:59:11,-16.7,-151.0167,78.42,71,0,7.16
326,Clarksburg,US,2021-09-21 19:59:11,39.2807,-80.3445,80.71,76,97,6.78
327,Chapleau,CA,2021-09-21 19:59:11,47.8405,-83.4034,57.29,94,90,11.5
328,Clyde River,CA,2021-09-21 19:59:12,70.4692,-68.5914,30.43,86,90,2.3
329,Ampanihy,MG,2021-09-21 19:59:12,-24.7,44.75,64.98,89,20,4.74
330,Santo Antonio Do Leverger,BR,2021-09-21 19:59:12,-15.8656,-56.0767,106.18,9,8,2.77
331,Petatlan,MX,2021-09-21 19:59:13,17.5167,-101.2667,87.44,62,93,6.29
332,San Patricio,US,2021-09-21 19:59:13,28.017,-97.5169,97.52,42,4,12.39
333,Padang,ID,2021-09-21 19:59:13,-0.9492,100.3543,77.22,84,100,3.33
334,Odessa,UA,2021-09-21 19:54:23,46.4775,30.7326,51.73,62,75,15.66
335,Shuangcheng,CN,2021-09-21 19:59:14,45.35,126.2833,58.68,96,100,8.63
336,Melilla,ES,2021-09-21 19:59:14,35.2937,-2.9383,73.6,88,75,12.66
337,Shizunai,JP,2021-09-21 19:59:14,42.3339,142.3669,66.42,90,83,15.01
338,Lawton,US,2021-09-21 19:59:15,34.6087,-98.3903,80.82,30,99,17.0
339,Hamilton,US,2021-09-21 19:55:45,39.1834,-84.5333,75.76,88,90,1.01
340,Harpanahalli,IN,2021-09-21 19:59:15,14.8,75.9833,70.38,93,100,9.46
341,San Cristobal,VE,2021-09-21 19:59:16,7.7669,-72.225,78.98,83,100,5.99
342,Tuensang,IN,2021-09-21 19:59:16,26.2833,94.8333,67.68,99,100,2.46
343,Faya,SA,2021-09-21 19:59:16,18.3851,42.4509,64.92,44,96,7.76
344,Russell,US,2021-09-21 19:59:17,32.3502,-85.1999,89.96,72,75,3.44
345,Ambatondrazaka,MG,2021-09-21 19:59:17,-17.8333,48.4167,57.65,95,33,2.84
346,Lubao,PH,2021-09-21 19:59:17,14.9167,120.55,82.42,90,100,3.27
347,Sandane,NO,2021-09-21 19:59:18,61.7728,6.215,57.63,76,75,9.22
348,Mizdah,LY,2021-09-21 19:59:18,31.4451,12.9801,84.47,17,0,7.7
349,Agadir,MA,2021-09-21 19:58:34,30.4202,-9.5982,70.25,79,44,2.13
350,Mount Pleasant,US,2021-09-21 19:59:19,32.7941,-79.8626,80.08,95,75,3.0
351,Plaeng Yao,TH,2021-09-21 19:59:19,13.5847,101.284,78.53,97,95,5.64
352,Camacha,PT,2021-09-21 19:59:19,33.0833,-16.3333,70.56,68,40,14.97
353,Dingle,PH,2021-09-21 19:59:20,10.9995,122.6711,74.57,92,96,3.74
354,Nuuk,GL,2021-09-21 19:59:20,64.1835,-51.7216,34.83,60,99,1.12
355,Zhezkazgan,KZ,2021-09-21 19:59:20,47.8043,67.7144,45.39,41,97,11.39
356,Victoria Point,AU,2021-09-21 19:59:21,-27.5833,153.3,56.91,61,3,1.01
357,Skelleftea,SE,2021-09-21 19:59:21,64.7507,20.9528,39.99,66,20,2.3
358,Bambous Virieux,MU,2021-09-21 19:59:21,-20.3428,57.7575,70.05,68,40,13.8
359,Gisborne,NZ,2021-09-21 19:59:22,-38.6533,178.0042,52.95,77,100,6.69
360,Funtua,NG,2021-09-21 19:59:22,11.5233,7.3081,72.1,87,57,9.4
361,Algiers,DZ,2021-09-21 19:55:31,36.7525,3.042,69.62,83,40,4.61
362,Buala,SB,2021-09-21 19:59:22,-8.145,159.5921,79.75,83,69,6.46
363,Fairlie,GB,2021-09-21 19:59:23,55.756,-4.8556,61.39,85,100,4.0
364,Muravlenko,RU,2021-09-21 19:59:23,63.7898,74.523,33.03,83,99,12.19
365,Puerto Ayacucho,VE,2021-09-21 19:59:23,5.6639,-67.6236,83.16,72,100,1.52
366,Consuegra,ES,2021-09-21 19:59:24,39.4625,-3.608,65.23,56,1,13.82
367,Cravo Norte,CO,2021-09-21 19:59:24,6.3017,-70.2041,82.8,75,100,5.1
368,Pevek,RU,2021-09-21 19:59:24,69.7008,170.3133,25.83,86,68,7.23
369,Tateyama,JP,2021-09-21 19:59:25,34.9833,139.8667,73.42,87,100,2.68
370,Sorland,NO,2021-09-21 19:59:25,67.667,12.6934,51.87,90,100,39.39
371,Natitingou,BJ,2021-09-21 19:59:25,10.3042,1.3796,75.15,84,100,1.25
372,Burnie,AU,2021-09-21 19:59:26,-41.0667,145.9167,48.92,92,100,10.54
373,Aksha,RU,2021-09-21 19:59:26,50.2814,113.2867,50.83,86,73,4.25
374,Denpasar,ID,2021-09-21 19:55:00,-8.65,115.2167,80.26,94,40,6.91
375,Marion,US,2021-09-21 19:54:29,39.7684,-86.1555,77.58,78,90,13.8
376,Manta,EC,2021-09-21 19:59:27,-0.95,-80.7333,82.18,69,40,13.8
377,Karachi,PK,2021-09-21 19:59:27,24.9056,67.0822,84.02,74,75,11.5
378,Brae,GB,2021-09-21 19:59:27,60.3964,-1.353,57.11,86,61,32.5
379,Samarai,PG,2021-09-21 19:59:28,-10.6167,150.6667,78.17,82,97,14.23
380,Hualmay,PE,2021-09-21 19:59:28,-11.0964,-77.6139,66.7,73,26,10.54
381,Gotsu,JP,2021-09-21 19:59:28,35.0,132.2167,71.92,89,35,3.24
382,Nantucket,US,2021-09-21 19:56:27,41.2835,-70.0995,76.96,81,72,15.1
383,Chanal,MX,2021-09-21 19:59:29,16.7167,-92.4,72.54,54,57,8.1
384,Nautla,MX,2021-09-21 19:59:29,20.2167,-96.7833,85.89,72,98,8.03
385,Chara,RU,2021-09-21 19:59:30,56.9064,118.2631,50.27,83,93,1.77
386,Jaisinghnagar,IN,2021-09-21 19:59:30,23.7,81.3833,74.19,89,9,2.86
387,Menongue,AO,2021-09-21 19:59:30,-14.6585,17.691,72.16,22,15,5.53
388,Ambilobe,MG,2021-09-21 19:59:31,-13.2,49.05,70.61,72,26,5.48
389,Butere,KE,2021-09-21 19:59:31,0.2064,34.4935,63.12,92,83,3.76
390,Ahipara,NZ,2021-09-21 19:59:31,-35.1667,173.1667,59.72,85,100,16.37
391,Sabratah,LY,2021-09-21 19:59:32,32.7933,12.4885,83.39,58,39,11.77
392,Almaznyy,RU,2021-09-21 19:59:32,48.0448,40.045,53.74,64,96,8.5
393,Buraydah,SA,2021-09-21 19:59:32,26.326,43.975,88.25,19,4,7.76
394,Athabasca,CA,2021-09-21 19:59:33,54.7169,-113.2854,68.83,31,97,14.85
395,San Andres,CO,2021-09-21 19:55:36,12.5847,-81.7006,87.82,66,40,12.66
396,Anchorage,US,2021-09-21 19:56:52,61.2181,-149.9003,43.95,58,100,8.01
397,Vardo,NO,2021-09-21 19:59:33,70.3705,31.1107,41.2,73,34,26.04
398,Sadiqabad,PK,2021-09-21 19:59:34,28.3062,70.1307,91.2,45,61,1.95
399,Jimo,CN,2021-09-21 19:59:34,36.3897,120.4622,64.18,94,0,2.24
400,Manises,ES,2021-09-21 19:59:34,39.4914,-0.4635,69.28,62,20,8.05
401,Yumen,CN,2021-09-21 19:59:35,40.2833,97.2,63.18,31,100,7.63
402,Amurzet,RU,2021-09-21 19:59:35,47.6967,131.0981,53.38,97,100,14.54
403,Susurluk,TR,2021-09-21 19:59:35,39.9136,28.1578,64.9,81,84,9.51
404,Coihaique,CL,2021-09-21 19:59:36,-45.5752,-72.0662,65.01,51,0,8.05
405,Megion,RU,2021-09-21 19:59:36,61.0296,76.1136,33.82,93,99,8.61
406,Buluang,PH,2021-09-21 19:59:36,13.3068,123.3425,76.14,92,100,2.86
407,Straumen,NO,2021-09-21 19:59:37,63.8709,11.2999,55.35,85,100,3.47
408,Olafsvik,IS,2021-09-21 19:59:37,64.8945,-23.7142,40.5,86,100,23.8
409,Kirensk,RU,2021-09-21 19:59:37,57.7853,108.1119,35.8,94,85,1.41
410,Haines Junction,CA,2021-09-21 19:59:38,60.7522,-137.5108,33.75,86,100,10.36
411,Yantongshan,CN,2021-09-21 19:59:38,43.2919,126.0094,54.48,93,100,13.02
412,Sao Filipe,CV,2021-09-21 19:59:39,14.8961,-24.4956,80.62,78,42,5.23
413,Esperance,AU,2021-09-21 19:59:39,-33.8667,121.9,49.84,41,1,16.91
414,Saldanha,ZA,2021-09-21 19:59:39,-33.0117,17.9442,51.85,78,0,11.5
415,Dogondoutchi,NE,2021-09-21 19:59:40,13.6393,4.0287,91.4,40,31,9.64
416,Upernavik,GL,2021-09-21 19:59:40,72.7868,-56.1549,21.74,51,12,6.06
417,Jacareacanga,BR,2021-09-21 19:59:40,-6.2222,-57.7528,95.31,49,0,5.75
418,Ostersund,SE,2021-09-21 19:59:41,63.1792,14.6357,43.25,100,40,9.22
419,Palamos,ES,2021-09-21 19:59:41,41.8484,3.1291,69.12,68,45,8.01
420,Guanare,VE,2021-09-21 19:59:41,9.0418,-69.7421,77.72,92,100,2.3
421,La Belleza,CO,2021-09-21 19:59:42,5.8637,-73.9617,61.03,88,100,1.41
422,Oxelosund,SE,2021-09-21 19:59:42,58.6706,17.1015,48.58,87,0,2.3
423,Tatawin,TN,2021-09-21 19:59:42,32.9297,10.4518,90.48,66,50,6.31
424,Seymour,US,2021-09-21 19:59:43,38.9592,-85.8903,78.06,83,90,3.0
425,Atambua,ID,2021-09-21 19:59:43,-9.1061,124.8925,71.58,82,15,3.69
426,Tiarei,PF,2021-09-21 19:59:44,-17.5333,-149.3333,80.62,74,5,8.66
427,Cuamba,MZ,2021-09-21 19:59:44,-14.8031,36.5372,76.91,31,0,3.4
428,Kabanga,TZ,2021-09-21 19:59:44,-2.6386,30.4678,67.55,55,60,1.63
429,Ribeira Grande,PT,2021-09-21 19:59:45,38.5167,-28.7,72.0,83,40,12.66
430,Mokhsogollokh,RU,2021-09-21 19:59:45,61.4681,128.9203,29.68,93,3,4.5
431,Santa Clarita,US,2021-09-21 19:56:28,34.3917,-118.5426,99.28,17,0,1.99
432,Wewak,PG,2021-09-21 19:59:45,-3.5534,143.6268,79.2,87,100,6.08
433,Edd,ER,2021-09-21 19:59:46,13.9297,41.6925,90.0,65,47,5.77
434,Lata,PT,2021-09-21 19:59:46,40.1629,-8.3327,70.92,43,0,7.54
435,Berdigestyakh,RU,2021-09-21 19:59:47,62.0989,126.6992,33.96,83,27,9.75
436,Kieta,PG,2021-09-21 19:59:47,-6.2167,155.6333,78.48,86,100,5.08
437,Warrnambool,AU,2021-09-21 19:59:47,-38.3833,142.4833,51.82,90,100,10.25
438,Beloha,MG,2021-09-21 19:59:48,-25.1667,45.05,66.45,89,15,5.44
439,Kabo,CF,2021-09-21 19:59:48,7.6994,18.629,72.28,92,59,1.74
440,Kilindoni,TZ,2021-09-21 19:59:48,-7.9139,39.6668,76.39,80,0,13.02
441,Grindavik,IS,2021-09-21 19:59:49,63.8424,-22.4338,44.55,87,75,29.93
442,Golkoy,TR,2021-09-21 19:59:49,40.6875,37.6178,59.56,99,99,5.12
443,San Francisco Del Mar,MX,2021-09-21 19:59:49,16.2333,-94.65,90.25,63,7,15.68
444,Tahta,EG,2021-09-21 19:59:50,26.7693,31.5021,95.32,21,0,13.62
445,Chaohu,CN,2021-09-21 19:59:50,31.6,117.8667,71.71,83,5,5.77
446,Taltal,CL,2021-09-21 19:59:50,-25.4,-70.4833,61.66,68,39,7.4
447,Plettenberg Bay,ZA,2021-09-21 19:59:51,-34.0527,23.3716,53.51,81,2,5.84
448,Petropavlovsk-Kamchatskiy,RU,2021-09-21 19:59:51,53.0452,158.6483,37.99,93,0,6.71
449,Labuan,MY,2021-09-21 19:59:51,5.2767,115.2417,77.16,94,20,0.0
450,Katsuura,JP,2021-09-21 19:59:52,35.1333,140.3,73.51,91,100,1.72
451,Jinja,UG,2021-09-21 19:59:52,0.439,33.2032,65.53,92,99,4.07
452,Lavrentiya,RU,2021-09-21 19:59:52,65.5833,-171.0,32.92,64,13,8.52
453,Youghal,IE,2021-09-21 19:59:53,51.95,-7.8506,62.02,100,95,8.9
454,Haikou,CN,2021-09-21 19:55:46,20.0458,110.3417,78.93,94,20,0.0
455,Nabire,ID,2021-09-21 19:55:07,-3.3667,135.4833,74.37,94,100,4.21
456,Rio Gallegos,AR,2021-09-21 19:59:53,-51.6226,-69.2181,71.65,33,75,8.05
457,Eureka,US,2021-09-21 19:57:51,40.8021,-124.1637,91.63,52,29,5.99
458,Verkhnyaya Inta,RU,2021-09-21 19:59:54,65.9811,60.3094,38.08,95,100,7.16
459,Bimbo,CF,2021-09-21 19:59:54,4.2567,18.4158,84.13,79,20,0.0
460,Longyan,CN,2021-09-21 19:59:55,25.1072,117.0225,73.13,91,4,1.32
461,Nizhniy Baskunchak,RU,2021-09-21 19:59:55,48.2198,46.8311,63.36,82,100,9.8
462,Santa Branca,BR,2021-09-21 19:59:56,-23.3967,-45.8839,81.45,68,75,12.66
463,Sao Joaquim,BR,2021-09-21 19:59:56,-28.2939,-49.9317,51.53,71,97,7.05
464,Sobolevo,RU,2021-09-21 19:59:56,54.4299,31.8996,40.96,98,100,10.13
465,Hakkari,TR,2021-09-21 19:59:57,37.5833,44.1667,55.22,46,0,2.66
466,Coquimbo,CL,2021-09-21 19:59:57,-29.9533,-71.3436,58.73,72,75,9.22
467,Presque Isle,US,2021-09-21 19:59:57,46.6811,-68.0159,73.02,44,40,1.01
468,Zacualpan,MX,2021-09-21 19:59:58,21.25,-105.1667,88.72,68,29,8.93
469,Saint George,US,2021-09-21 19:59:10,37.1041,-113.5841,88.27,14,0,3.0
470,Kismayo,SO,2021-09-21 19:59:58,-0.3582,42.5454,76.82,85,12,13.56
471,Gweta,BW,2021-09-21 19:59:59,-20.1833,25.2333,81.5,20,34,7.76
472,Mnogovershinnyy,RU,2021-09-21 19:59:59,53.9353,139.9242,33.87,91,20,2.82
473,Bud,US,2021-09-21 19:59:59,39.447,-86.1758,77.31,81,100,5.79
474,Fecamp,FR,2021-09-21 20:00:00,49.7579,0.3746,58.08,75,95,6.78
475,Ugoofaaru,MV,2021-09-21 20:00:00,5.6667,73.0,82.83,76,12,16.62
476,Drovyanaya,RU,2021-09-21 20:00:01,51.5833,113.0333,45.91,92,14,7.92
477,Marfino,RU,2021-09-21 20:00:03,55.7028,37.3822,43.05,93,90,11.18
478,San Rafael,AR,2021-09-21 20:00:08,-34.6177,-68.3301,67.62,28,1,11.43
479,Alihe,CN,2021-09-21 20:00:09,50.5667,123.7167,46.24,96,100,4.16
480,Huilong,CN,2021-09-21 20:00:10,31.8111,121.655,73.98,80,0,7.65
481,Saint-Joseph,RE,2021-09-21 20:00:10,-21.3667,55.6167,64.78,72,20,9.13
482,Mecca,SA,2021-09-21 20:00:13,21.4267,39.8261,94.35,29,95,6.4
483,Vila Franca Do Campo,PT,2021-09-21 20:00:13,37.7167,-25.4333,72.01,76,32,9.35
484,Urengoy,RU,2021-09-21 20:00:14,65.9667,78.3667,33.91,81,100,12.8
485,Turukhansk,RU,2021-09-21 20:00:15,65.8167,87.9833,34.27,91,100,9.89
486,Rio Grande,BR,2021-09-21 19:55:32,-32.035,-52.0986,62.71,69,94,17.56
487,Dekar,BW,2021-09-21 20:00:16,-21.5333,21.9333,69.98,15,0,8.03
488,Bowen,AU,2021-09-21 20:00:16,-20.0167,148.2333,57.72,33,65,14.88
489,Micomeseng,GQ,2021-09-21 20:00:17,2.1462,10.6164,69.6,99,71,4.68
490,Winchester,GB,2021-09-21 20:00:17,51.0651,-1.3187,60.01,82,40,1.01
491,Naftalan,AZ,2021-09-21 20:00:17,40.5067,46.825,76.42,48,9,2.82
492,Hue,VN,2021-09-21 19:56:36,16.4667,107.6,80.71,78,40,4.61
493,Ngunguru,NZ,2021-09-21 20:00:18,-35.6167,174.5,61.16,85,100,17.34
494,Kathu,TH,2021-09-21 20:00:18,7.9178,98.3332,78.62,82,100,15.99
495,Ormstown,CA,2021-09-21 20:00:19,45.1334,-73.9992,77.9,35,100,12.95
496,Ler,SS,2021-09-21 20:00:19,8.3018,30.1418,69.28,99,100,3.83
497,Antalaha,MG,2021-09-21 20:00:20,-14.9003,50.2788,69.89,78,50,7.83
498,Yasnyy,RU,2021-09-21 20:00:20,51.0333,59.8742,41.59,49,72,6.33
499,Verkhniy Kurkuzhin,RU,2021-09-21 20:00:21,43.6956,43.2747,53.26,81,51,2.8
500,Harlingen,US,2021-09-21 19:59:10,26.1906,-97.6961,89.69,70,40,12.66
501,Kitimat,CA,2021-09-21 20:00:22,54.0524,-128.6534,53.91,41,100,4.43
502,Katobu,ID,2021-09-21 20:00:22,-4.9408,122.5276,71.64,97,100,4.92
503,Moron,AR,2021-09-21 20:00:23,-34.6534,-58.6198,63.01,53,17,5.01
504,Poum,NC,2021-09-21 20:00:24,-20.2333,164.0167,74.89,71,100,9.44
505,Ust-Nera,RU,2021-09-21 20:00:25,64.5667,143.2,30.16,77,9,3.24
506,Shaunavon,CA,2021-09-21 20:00:25,49.6501,-108.4181,64.24,23,5,10.29
507,Shebunino,RU,2021-09-21 20:00:26,46.4339,141.8603,55.17,89,100,16.28
508,Mastic Beach,US,2021-09-21 20:00:26,40.7668,-72.8521,78.1,74,75,1.01
509,Ust-Ilimsk,RU,2021-09-21 20:00:27,58.0006,102.6619,32.61,96,22,5.59
510,Pundaguitan,PH,2021-09-21 20:00:28,6.3711,126.1689,80.82,77,100,2.59
511,Peterhead,GB,2021-09-21 20:00:30,57.5058,-1.7981,59.4,81,99,14.56
512,Tirumullaivasal,IN,2021-09-21 20:00:30,11.2333,79.8333,81.3,79,71,12.01
513,Oberstdorf,DE,2021-09-21 20:00:31,47.4,10.2833,53.8,95,75,2.28
514,Dargaville,NZ,2021-09-21 20:00:32,-35.9333,173.8833,58.89,83,100,9.4
515,Sonoita,MX,2021-09-21 20:00:32,31.85,-112.8333,97.54,17,0,1.7
516,Biu,NG,2021-09-21 20:00:33,10.6129,12.1946,69.69,91,98,3.0
517,Surman,LY,2021-09-21 20:00:34,32.7567,12.5716,83.86,55,35,10.65
518,Arcachon,FR,2021-09-21 20:00:34,44.5875,-1.0519,64.72,82,75,9.22
519,Camana,PE,2021-09-21 20:00:34,-16.6228,-72.7111,64.65,77,94,10.31
520,Monte Carmelo,BR,2021-09-21 20:00:35,-18.7247,-47.4986,95.97,15,76,9.37
521,Xuddur,SO,2021-09-21 20:00:36,4.1213,43.8894,74.35,54,61,19.3
522,Praia Da Vitoria,PT,2021-09-21 20:00:37,38.7333,-27.0667,72.75,77,6,9.04
523,Tarata,BO,2021-09-21 20:00:37,-17.6167,-66.0167,64.67,47,100,11.25
524,Port Blair,IN,2021-09-21 20:00:38,11.6667,92.75,78.82,85,100,15.79
525,Stropkov,SK,2021-09-21 20:00:39,49.2021,21.6522,53.2,77,100,3.29
526,Abha,SA,2021-09-21 20:00:39,18.2164,42.5053,67.15,47,91,9.37
527,Kargopol,RU,2021-09-21 20:00:40,61.5071,38.9456,35.67,91,100,5.68
528,Marawi,PH,2021-09-21 20:00:40,7.9986,124.2928,65.64,95,71,3.06
529,Hope,US,2021-09-21 19:58:39,33.6671,-93.5916,82.45,89,99,10.85
530,Penarroya-Pueblonuevo,ES,2021-09-21 20:00:41,38.3,-5.2667,69.46,38,0,7.87
531,Dezhou,CN,2021-09-21 20:00:42,37.4486,116.2925,63.16,84,1,7.16
532,Chitral,PK,2021-09-21 20:00:42,35.8462,71.7858,70.18,65,0,2.68
533,Lompoc,US,2021-09-21 20:00:43,34.6391,-120.4579,100.54,51,11,5.01
534,Vila Velha,BR,2021-09-21 19:57:32,-20.3297,-40.2925,85.95,62,0,10.36
535,Aanekoski,FI,2021-09-21 20:00:44,62.6946,25.818,37.67,100,14,2.82
536,Conde,BR,2021-09-21 20:00:44,-7.2597,-34.9075,76.77,74,11,8.84
537,Ostrovnoy,RU,2021-09-21 20:00:45,68.0531,39.5131,35.65,87,3,9.46
538,Drayton Valley,CA,2021-09-21 20:00:46,53.2168,-114.9854,63.91,34,85,12.91
539,Naze,JP,2021-09-21 20:00:46,28.3667,129.4833,75.85,76,7,4.47
540,Aguimes,ES,2021-09-21 20:00:47,27.9054,-15.4461,72.23,66,40,21.85
541,San Jose,US,2021-09-21 19:55:59,37.3394,-121.895,98.91,31,1,5.75
542,Bonavista,CA,2021-09-21 20:00:48,48.6499,-53.1147,62.11,65,73,11.41
543,Sao Felix Do Xingu,BR,2021-09-21 20:00:49,-6.6447,-51.995,101.05,19,92,6.31
544,Szczytno,PL,2021-09-21 20:00:50,53.5626,20.9875,49.93,76,40,5.75
545,Dongsheng,CN,2021-09-21 20:00:50,39.8161,109.9776,61.05,30,1,8.52
546,Pucara,PE,2021-09-21 20:00:51,-15.9803,-71.4606,41.05,64,100,2.15
547,Fujin,CN,2021-09-21 20:00:52,47.26,132.0322,54.84,98,100,9.62
548,Soyo,AO,2021-09-21 20:00:52,-6.1349,12.3689,75.42,86,27,7.16
549,Presidente Medici,BR,2021-09-21 20:00:53,-11.1753,-61.9014,86.76,48,62,4.9
550,Hokitika,NZ,2021-09-21 20:00:54,-42.7167,170.9667,48.76,83,100,4.74
551,Katangli,RU,2021-09-21 20:00:54,51.7102,143.2326,47.17,76,100,10.09
552,Bilibino,RU,2021-09-21 20:00:55,68.0546,166.4372,16.38,85,78,3.18
553,Siuna,NI,2021-09-21 20:00:56,13.7332,-84.7773,86.18,64,30,5.79
554,Enshi,CN,2021-09-21 20:00:56,30.3,109.4833,64.29,88,0,0.6
555,Summerside,CA,2021-09-21 20:00:56,46.3959,-63.7876,70.68,52,4,16.53
556,Makubetsu,JP,2021-09-21 20:00:57,45.3714,141.8211,58.1,93,100,7.72
557,Khartoum,SD,2021-09-21 19:56:12,15.5518,32.5324,94.01,31,89,20.76
558,Loa Janan,ID,2021-09-21 20:00:58,-0.583,117.095,71.31,99,88,3.02
559,Honiara,SB,2021-09-21 20:00:58,-9.4333,159.95,77.2,84,5,4.52
560,Kokopo,PG,2021-09-21 20:00:59,-4.352,152.2633,75.97,86,100,5.86
