City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
308,Qeshm,IR,9/21/2021 23:25,26.9581,56.2719,87.69,74,1,8.46
309,Srandakan,ID,9/21/2021 23:25,-7.9386,110.2506,74.86,87,95,2.89
310,Almeirim,BR,9/21/2021 23:25,-1.5233,-52.5817,80.91,69,61,3.67
311,Maniitsoq,GL,9/21/2021 23:21,65.4167,-52.9,32.85,66,69,8.81
312,Saint Paul,US,9/21/2021 23:25,44.9444,-93.0933,65.57,56,40,1.99
313,Lavrentiya,RU,9/21/2021 23:25,65.5833,-171,35.55,56,21,10.8
314,Ponta Delgada,PT,9/21/2021 23:21,37.7333,-25.6667,70.52,73,20,8.05
315,Goundam,ML,9/21/2021 23:21,16.4145,-3.6708,97.83,16,56,8.23
316,Henties Bay,NA,9/21/2021 23:25,-22.116,14.2845,55.42,82,22,3.11
317,Chokurdakh,RU,9/21/2021 23:25,70.6333,147.9167,32.2,60,92,10.04
318,Alta Floresta,BR,9/21/2021 23:25,-9.8756,-56.0861,86,21,82,0.81
319,Pombas,CV,9/21/2021 23:25,17.1503,-25.0201,76.78,82,47,12.01
320,Katsuura,JP,9/21/2021 23:21,35.1333,140.3,73.42,88,94,8.14
321,Karlovac,HR,9/21/2021 23:25,45.4872,15.5478,51.15,94,13,1.39
322,Oussouye,SN,9/21/2021 23:25,12.485,-16.5469,82.49,86,86,6.91
323,Kamenka,RU,9/21/2021 23:25,51.3223,42.7678,48.88,86,82,1.88
324,Luang Prabang,LA,9/21/2021 23:25,19.8856,102.1347,69.73,96,18,0.76
325,Danielskuil,ZA,9/21/2021 23:23,-28.1887,23.5395,47.46,13,0,6.69
326,Marstal,DK,9/21/2021 23:25,54.8562,10.5173,56.86,85,100,16.55
327,Nyrob,RU,9/21/2021 23:25,60.733,56.7202,39.06,84,100,5.55
328,Surgut,RU,9/21/2021 23:25,61.25,73.4167,35.78,93,75,4.47
329,Naze,JP,9/21/2021 23:20,28.3667,129.4833,81.52,77,13,4.14
330,Mackenzie,CA,9/21/2021 23:25,55.2999,-123.1698,52.02,93,90,8.05
331,Bamako,ML,9/21/2021 23:21,12.65,-8,79.21,83,20,1.14
332,Manavgat,TR,9/21/2021 23:25,36.7867,31.4431,82.81,50,1,8.7
333,Zurrieq,MT,9/21/2021 23:25,35.8311,14.4742,76.96,88,20,9.22
334,Kisangani,CD,9/21/2021 23:25,0.5167,25.2,70.29,94,98,2.86
335,Sholapur,IN,9/21/2021 23:25,17.6833,75.9167,74.17,86,100,10
336,Tirumullaivasal,IN,9/21/2021 23:25,11.2333,79.8333,81.25,76,89,13.85
337,Nouadhibou,MR,9/21/2021 23:25,20.931,-17.0347,71.58,83,0,14.97
338,Sayyan,YE,9/21/2021 23:25,15.1718,44.3244,64.8,42,98,7.54
339,Vila Velha,BR,9/21/2021 23:23,-20.3297,-40.2925,80.55,74,0,8.05
340,Itarema,BR,9/21/2021 23:25,-2.9248,-39.9167,78.19,81,15,16.28
341,Rorvik,NO,9/21/2021 23:25,64.8621,11.2373,51.22,86,100,31.76
342,Vostok,RU,9/21/2021 23:25,46.4856,135.8833,52.39,97,95,2.91
343,Oistins,BB,9/21/2021 23:25,13.0667,-59.5333,82.49,74,40,12.66
344,Iquique,CL,9/21/2021 23:25,-20.2208,-70.1431,60.84,81,94,5.82
345,Pisco,PE,9/21/2021 23:24,-13.7,-76.2167,63.01,77,0,20.71
346,Muros,ES,9/21/2021 23:25,42.7762,-9.0603,63.84,73,1,16.49
347,Nemuro,JP,9/21/2021 23:25,43.3236,145.575,61.81,93,79,19.28
348,Livingston,GB,9/21/2021 23:25,55.9029,-3.5226,60.13,82,75,13.8
349,Qandala,SO,9/21/2021 23:25,11.472,49.8728,88.54,60,26,5.48
350,Kargasok,RU,9/21/2021 23:25,59.0556,80.8572,28.35,96,88,3.22
351,Zhigansk,RU,9/21/2021 23:25,66.7697,123.3711,38.82,74,100,13.4
352,Wentzville,US,9/21/2021 23:23,38.8114,-90.8529,67.39,72,89,3
353,Itoman,JP,9/21/2021 23:25,26.1247,127.6694,84.58,87,20,8.05
354,Sawtell,AU,9/21/2021 23:25,-30.3833,153.1,64.72,49,40,23.02
355,Mimongo,GA,9/21/2021 23:25,-1.6195,11.6068,69.17,97,100,3.67
356,Los Llanos De Aridane,ES,9/21/2021 23:25,28.6585,-17.9182,71.35,74,75,9.22
357,Liwale,TZ,9/21/2021 23:25,-9.7667,37.9333,64.56,96,7,2.3
358,Acapulco,MX,9/21/2021 23:23,16.8634,-99.8901,87.62,66,75,10.36
359,Shemonaikha,KZ,9/21/2021 23:25,50.6328,81.9056,34,93,54,0.67
360,Magomeni,TZ,9/21/2021 23:25,-6.8,39.25,73.42,86,6,4.59
361,Chapleau,CA,9/21/2021 23:25,47.8405,-83.4034,50.09,81,75,10.36
362,Kalmunai,LK,9/21/2021 23:25,7.4167,81.8167,80.13,78,86,3.24
363,Ossora,RU,9/21/2021 23:25,59.2353,163.0719,50,86,100,12.88
364,Chiang Rai,TH,9/21/2021 23:25,19.9167,99.9167,73.38,100,75,4.61
365,Maun,BW,9/21/2021 23:25,-19.9833,23.4167,73.36,21,0,5.75
366,Sao Felix Do Xingu,BR,9/21/2021 23:25,-6.6447,-51.995,87.62,32,96,2.46
367,Camocim,BR,9/21/2021 23:25,-2.9022,-40.8411,78.3,80,7,14.56
368,Salta,AR,9/21/2021 23:25,-24.7859,-65.4117,59.29,73,90,1.99
369,Peniche,PT,9/21/2021 23:25,39.3558,-9.3811,72.09,83,0,10.69
370,Feijo,BR,9/21/2021 23:25,-8.1642,-70.3536,75.47,86,75,2.8
371,Solton,RU,9/21/2021 23:25,52.8429,86.4787,37.83,89,100,9.17
372,Gelendzhik,RU,9/21/2021 23:25,44.5731,38.0747,57.81,79,86,8.34
373,Giyani,ZA,9/21/2021 23:25,-23.3025,30.7187,61.21,72,79,13.13
374,Tasiilaq,GL,9/21/2021 23:23,65.6145,-37.6368,32.16,61,73,6.55
375,Manokwari,ID,9/21/2021 23:20,-0.8667,134.0833,80.4,74,64,2.42
376,Linhares,BR,9/21/2021 23:25,-19.3911,-40.0722,75.33,80,1,6.78
377,Kyabe,TD,9/21/2021 23:25,9.4515,18.9449,72.64,97,97,3.74
378,Khash,IR,9/21/2021 23:25,28.2211,61.2158,71.87,17,0,3.18
379,Meulaboh,ID,9/21/2021 23:25,4.1363,96.1285,74.7,90,100,4.16
380,Gagra,GE,9/21/2021 23:25,43.3283,40.2239,61.72,87,100,4.16
381,Asau,RO,9/21/2021 23:25,46.4333,26.4,49.12,93,32,4.03
382,San Quintin,MX,9/21/2021 23:22,30.4833,-115.95,78.39,58,0,12.39
383,Berbera,SO,9/21/2021 23:25,10.4396,45.0143,87.04,74,4,2.59
384,Novonikolayevskiy,RU,9/21/2021 23:25,50.9738,42.3649,51.6,80,83,3.44
385,Broome,US,9/21/2021 23:25,42.2506,-75.833,69.71,70,90,1.01
386,Shelburne,CA,9/21/2021 23:25,44.0787,-80.2041,67.42,88,98,11.99
387,Korla,CN,9/21/2021 23:19,41.7597,86.1469,69.12,27,24,15.17
388,Bima,ID,9/21/2021 23:23,-8.4667,118.7167,77.88,77,86,2.68
389,Roebourne,AU,9/21/2021 23:25,-20.7833,117.1333,77.77,20,100,22.64
390,Muroto,JP,9/21/2021 23:25,33.2833,134.15,77.04,82,42,2.68
391,Ahipara,NZ,9/21/2021 23:25,-35.1667,173.1667,63.48,75,98,19.53
392,Butajira,ET,9/21/2021 23:25,8.1167,38.3667,56.93,90,53,2.19
393,Necochea,AR,9/21/2021 23:25,-38.5473,-58.7368,47.03,76,0,9.69
394,Northam,GB,9/21/2021 23:23,51.0333,-4.2167,56.71,95,100,1.74
395,Concepcion,CL,9/21/2021 23:21,-36.827,-73.0498,55.2,82,90,6.91
396,Orlik,RU,9/21/2021 23:25,52.5178,99.825,33.31,83,95,3.09
397,Chumikan,RU,9/21/2021 23:25,54.7183,135.315,45.41,59,0,2.26
398,Caravelas,BR,9/21/2021 23:24,-17.7125,-39.2481,75.6,85,9,13.89
399,Nabire,ID,9/21/2021 23:21,-3.3667,135.4833,75.92,91,100,3.2
400,Nanortalik,GL,9/21/2021 23:22,60.1432,-45.2371,35.29,85,94,7.52
401,Da Nang,VN,9/21/2021 23:23,16.0678,108.2208,78.85,94,75,1.14
402,Mount Pleasant,US,9/21/2021 23:25,32.7941,-79.8626,78.98,93,90,5.01
403,Saint Anthony,US,9/21/2021 23:25,45.0205,-93.218,64.94,52,75,5.01
404,Pangnirtung,CA,9/21/2021 23:25,66.1451,-65.7125,33.1,62,62,5.39
405,Hualmay,PE,9/21/2021 23:22,-11.0964,-77.6139,63.32,81,33,9.91
406,Vanavara,RU,9/21/2021 23:25,60.34,102.2797,31.87,97,48,5.61
407,Biu,NG,9/21/2021 23:25,10.6129,12.1946,69.12,92,99,1.97
408,Raudeberg,NO,9/21/2021 23:23,61.9875,5.1352,56.95,84,100,18.01
409,Novyy Urengoy,RU,9/21/2021 23:26,66.0833,76.6333,33.15,82,100,13.09
410,Ndjole,GA,9/21/2021 23:26,-0.1783,10.7649,74.53,92,100,2.84
411,Oshkosh,US,9/21/2021 23:23,44.0247,-88.5426,66.52,56,1,1.99
412,Arraial Do Cabo,BR,9/21/2021 23:26,-22.9661,-42.0278,71.78,88,75,28.21
413,Altamira,BR,9/21/2021 23:26,-3.2033,-52.2064,75.29,100,20,0
414,Adrar,MR,9/21/2021 23:22,20.5022,-10.0711,91.08,15,0,17
415,Aqtobe,KZ,9/21/2021 23:26,50.2797,57.2072,41.09,52,0,4.47
416,Salinopolis,BR,9/21/2021 23:26,-0.6136,-47.3561,80.38,77,52,14.41
417,Pangai,TO,9/21/2021 23:26,-19.8,-174.35,75.31,83,75,11.5
418,Soloneshnoye,RU,9/21/2021 23:26,51.6544,84.3197,31.96,91,79,4.36
419,George,ZA,9/21/2021 23:26,-33.963,22.4617,44.15,93,0,2.3
420,Tateyama,JP,9/21/2021 23:26,34.9833,139.8667,75.47,88,75,2.3
421,Ambo,PE,9/21/2021 23:26,-10.1308,-76.2047,65.89,68,92,5.53
422,Murray Bridge,AU,9/21/2021 23:26,-35.1167,139.2667,54.66,71,72,10.67
423,Starokorsunskaya,RU,9/21/2021 23:26,45.0573,39.3161,58.75,88,0,4.47
424,San Patricio,US,9/21/2021 23:23,28.017,-97.5169,91.06,50,4,14.79
425,Parksville,CA,9/21/2021 23:23,49.3163,-124.3195,71.96,67,99,1.01
426,Berlevag,NO,9/21/2021 23:26,70.8578,29.0864,40.01,76,14,30.33
427,Laguna,US,9/21/2021 23:26,38.421,-121.4238,100.44,20,1,1.99
428,Gunjur,GM,9/21/2021 23:26,13.2019,-16.7339,80.67,94,40,0
429,Srednekolymsk,RU,9/21/2021 23:26,67.45,153.6833,35.04,41,100,5.1
430,Pachino,IT,9/21/2021 23:26,36.7186,15.0907,77.04,80,99,9.82
431,Carballo,ES,9/21/2021 23:22,43.213,-8.691,62.76,84,1,8.34
432,Gao,ML,9/21/2021 23:26,16.6362,1.637,96.94,20,99,10.83
433,Tiarei,PF,9/21/2021 23:26,-17.5333,-149.3333,82.42,73,3,6.42
434,Xichang,CN,9/21/2021 23:26,27.8964,102.2634,59.23,92,0,1.1
435,Bambanglipuro,ID,9/21/2021 23:24,-7.95,110.2833,74.71,86,95,2.8
436,Kemalpasa,TR,9/21/2021 23:26,38.4262,27.4173,66.78,86,0,6.04
437,Ondangwa,NmA,9/21/2021 23:26,-17.9167,15.95,82.4,14,4,4.61
438,Iqaluit,CA,9/21/2021 23:26,63.7506,-68.5145,33.53,93,90,11.5
439,Ust-Kuyga,RU,9/21/2021 23:26,70.0167,135.6,36.1,72,100,4.12
440,Raffadali,IT,9/21/2021 23:26,37.4036,13.5331,69.96,70,85,3.96
441,Malibu,US,9/21/2021 23:26,34.005,-118.8101,104.27,53,17,7.61
442,Ponta Do Sol,PT,9/21/2021 23:26,32.6667,-17.1,72.23,72,83,5.48
443,Pavilosta,LV,9/21/2021 23:21,56.8879,21.1859,40.95,71,67,10.92
444,Solnechnyy,RU,9/21/2021 23:26,50.7214,136.6319,46.22,77,100,8.23
445,Qiryat Gat,IL,9/21/2021 23:26,31.61,34.7642,78.4,72,0,2.51
446,Cajamar,BR,9/21/2021 23:26,-23.3519,-46.8813,66.43,81,95,15.39
447,Mackay,AU,9/21/2021 23:26,-21.15,149.2,66.18,22,5,19.57
448,Galle,LK,9/21/2021 23:26,6.0367,80.217,79.36,85,60,12.91
449,Chilca,PE,9/21/2021 23:26,-12.5211,-76.7372,62.08,87,82,8.16
450,Ishigaki,JP,9/21/2021 23:23,24.3448,124.1572,84.33,84,20,1.14
451,Milkovo,RU,9/21/2021 23:23,54.7167,158.6167,45.88,84,100,5.66
452,Inhambane,MZ,9/21/2021 23:26,-23.865,35.3833,70,74,91,17.09
453,Fare,PF,9/21/2021 23:26,-16.7,-151.0167,78.51,72,1,6.93
454,Faya,SA,9/21/2021 23:16,18.3851,42.4509,66.72,41,91,4.03
455,Banda Aceh,ID,9/21/2021 23:25,5.5577,95.3222,79.32,73,100,13.69
456,Bernalillo,US,9/21/2021 23:26,35.05,-106.6673,82.31,19,1,0
457,La Cruz,MX,9/21/2021 23:26,23.9167,-106.9,83.88,76,96,9.71
458,Marrakesh,MA,9/21/2021 23:26,31.6315,-8.0083,71.67,68,0,6.91
459,Sur,OM,9/21/2021 23:23,22.5667,59.5289,86.14,62,30,8.28
460,Dicabisagan,PH,9/21/2021 23:26,17.0818,122.4157,81.01,84,45,2.59
461,Beloha,MG,9/21/2021 23:26,-25.1667,45.05,64.9,95,45,5.44
462,Panama City,PA,9/21/2021 23:23,8.9936,-79.5197,80.55,87,40,5.75
463,Sumter,US,9/21/2021 23:26,28.7086,-82.0831,82.81,87,100,8.9
464,Souillac,MU,9/21/2021 23:26,-20.5167,57.5167,70.18,64,75,11.5
465,Cusuna,HN,9/21/2021 23:26,15.85,-85.2333,83.97,67,41,8.72
466,Tommot,RU,9/21/2021 23:22,58.9564,126.2925,41.79,78,19,3.56
467,Belem De Sao Francisco,BR,9/21/2021 23:26,-8.7539,-38.9658,87.46,28,8,3.74
468,Sechura,PE,9/21/2021 23:26,-5.5569,-80.8222,68.41,71,38,18.81
469,Mareeba,AU,9/21/2021 23:26,-17,145.4333,72.48,41,73,8.1
470,Burns Lake,CA,9/21/2021 23:26,54.2331,-125.7533,51.22,59,100,8.68
471,Byron Bay,AU,9/21/2021 23:26,-28.65,153.6167,64.36,57,78,19.69
472,Nanakuli,US,9/21/2021 23:26,21.3906,-158.1547,89.55,51,40,13.8
473,Alofi,NU,9/21/2021 23:26,-19.0595,-169.9187,78.69,83,75,5.75
474,Anderson,US,9/21/2021 23:23,34.5334,-82.6499,72.7,96,90,5.01
475,Lazaro Cardenas,MX,9/21/2021 23:26,17.9583,-102.2,83.95,76,98,9.55
476,Beian,NO,9/21/2021 23:26,63.6559,9.5683,54.01,82,0,24.16
477,Washington,US,9/21/2021 23:26,47.5001,-120.5015,75.69,31,1,5.06
478,Vitim,RU,9/21/2021 23:26,59.4511,112.5578,40.21,96,100,3.22
479,Te Anau,NZ,9/21/2021 23:26,-45.4167,167.7167,47.17,77,46,2.98
480,Vanimo,PG,9/21/2021 23:26,-2.6741,141.3028,80.65,84,100,3.29
481,Matamoros,MX,9/21/2021 23:24,25.5333,-103.25,95.11,24,75,3.44
482,Luena,AO,9/21/2021 23:24,-11.7833,19.9167,63.63,25,7,3.65
483,Dongsheng,CN,9/21/2021 23:26,39.8161,109.9776,60.31,32,3,8.52
484,Liverpool,GB,9/21/2021 23:22,53.4106,-2.9779,59.14,86,75,3.44
485,Kochubey,RU,9/21/2021 23:26,44.3861,46.5825,64.15,76,100,0.94
486,Zaozerne,UA,9/21/2021 23:26,45.1582,33.2787,57.33,60,100,12.8
487,Anisoc,GQ,9/21/2021 23:26,1.8658,10.7689,69.1,99,58,1.3
488,Boa Vista,BR,9/21/2021 23:25,2.8197,-60.6733,85.98,66,20,3.44
489,Son La,VN,9/21/2021 23:24,21.3167,103.9,65.82,97,47,1.66
490,Luchingu,TZ,9/21/2021 23:26,-10.9,39.3333,61.95,97,8,4.14
491,Vilyuysk,RU,9/21/2021 23:26,63.7553,121.6247,37.44,75,97,9.13
492,Smithers,CA,9/21/2021 23:21,54.7804,-127.1743,55.72,67,90,11.5
493,Uusikaupunki,FI,9/21/2021 23:26,60.8004,21.4084,30.72,80,3,3.2
494,Palomares,MX,9/21/2021 23:26,17.15,-95.0667,81.72,85,88,5.99
495,Lagunas,PE,9/21/2021 23:26,-5.2269,-75.6753,73.87,93,99,2.93
496,Marovoay,MG,9/21/2021 23:26,-16.1,46.6333,69.94,59,13,6.13
497,Constitucion,CL,9/21/2021 23:22,-35.3333,-72.4167,53.51,80,55,9.1
498,Kristiansund,NO,9/21/2021 23:26,63.1115,7.732,54.25,76,75,4.61
499,Luangwa,ZM,9/21/2021 23:21,-15.6167,30.4167,69.85,33,9,3.94
500,Chiungutwa,TZ,9/21/2021 23:26,-10.8833,38.9833,65.64,92,0,2.19
501,Fond Du Lac,US,9/21/2021 23:26,43.775,-88.4388,66.27,60,100,12.28
502,Havoysund,NO,9/21/2021 23:23,70.9963,24.6622,43.68,77,3,32.3
503,Morondava,MG,9/21/2021 23:26,-20.2833,44.2833,72.32,76,25,7.4
504,Wewak,PG,9/21/2021 23:26,-3.5534,143.6268,81.25,84,99,5.23
505,Ichhawar,IN,9/21/2021 23:26,23.0167,77.0167,71.55,96,66,6.38
506,Dingle,PH,9/21/2021 23:23,10.9995,122.6711,77.65,89,92,3.44
507,Huarmey,PE,9/21/2021 23:26,-10.0681,-78.1522,64.29,82,39,10.92
508,Margate,GB,9/21/2021 23:26,51.3813,1.3862,58.95,82,97,1.01
509,Nang Rong,TH,9/21/2021 23:26,14.6377,102.7914,77.41,95,100,4.43
510,Askino,RU,9/21/2021 23:26,56.0901,56.5783,35.2,83,91,3.4
511,Tabuk,PH,9/21/2021 23:26,17.4189,121.4443,76.59,88,22,3.69
512,Orel-Izumrud,RU,9/21/2021 23:26,43.4583,39.9244,62.62,94,90,6.71
513,Parfino,RU,9/21/2021 23:26,57.9731,31.6481,41.27,98,100,6.69
514,Rudbar,AF,9/21/2021 23:26,30.15,62.6,74.55,26,0,9.13
515,Grootfontein,NA,9/21/2021 23:26,-19.5667,18.1167,58.57,47,4,2.3
516,Olkhovka,RU,9/21/2021 23:26,53.2115,60.6069,38.1,59,65,6.11
517,Port Lincoln,AU,9/21/2021 23:26,-34.7333,135.8667,55.22,74,73,5.46
518,Alyangula,AU,9/21/2021 23:26,-13.8483,136.4192,76.87,38,82,12.66
519,Keokuk,US,9/21/2021 23:26,40.3973,-91.3849,70.84,59,99,4.61
520,Aykhal,RU,9/21/2021 23:26,66,111.5,37.72,94,100,3.76
521,Fort Nelson,CA,9/21/2021 23:25,58.8053,-122.7002,69.39,28,40,9.22
522,Ghanzi,BW,9/21/2021 23:26,-21.5667,21.7833,65.34,16,3,9.62
523,Micomeseng,GQ,9/21/2021 23:26,2.1462,10.6164,68.7,99,76,2.62
524,Iztapa,GT,9/21/2021 23:26,13.9333,-90.7075,86.05,84,90,9.22
525,Kollam,IN,9/21/2021 23:26,8.8833,76.6,78.67,88,15,8.03
526,Ketchikan,US,9/21/2021 23:21,55.3422,-131.6461,55.87,94,90,14.97
527,Mayo,US,9/21/2021 23:26,38.8876,-76.5119,78.04,76,100,10
528,Sumy,UA,9/21/2021 23:26,50.9216,34.8003,41.49,93,100,9.06
529,Hovd,MN,9/21/2021 23:26,48.0056,91.6419,42.67,32,0,4.41
530,Eureka,US,9/21/2021 23:26,40.8021,-124.1637,91.74,29,71,1.61
531,Baghdad,IQ,9/21/2021 23:26,33.3406,44.4009,82.31,34,0,6.91
532,Chunskiy,RU,9/21/2021 23:26,56.0815,99.6342,32.29,95,41,3.33
533,Krasnyy Oktyabr,RU,9/21/2021 23:26,56.1167,38.8833,40.78,95,100,9.13
534,Gazanjyk,TM,9/21/2021 23:26,39.2446,55.5154,69.06,17,0,8.63
535,Bonavista,CA,9/21/2021 23:26,48.6499,-53.1147,59,77,47,11.81
536,Pontianak,ID,9/21/2021 23:26,-0.0333,109.3333,75.18,94,20,3.44
537,Guarapari,BR,9/21/2021 23:26,-20.6667,-40.4975,80.49,84,8,9.08
538,Haapiti,PF,9/21/2021 23:26,-17.5667,-149.8667,82.13,72,2,8.25
539,Port Blair,IN,9/21/2021 23:26,11.6667,92.75,79.7,81,100,15.52
540,Tevriz,RU,9/21/2021 23:26,57.509,72.4042,37.49,97,100,6.85
541,Flinders,AU,9/21/2021 23:22,-34.5833,150.8552,63.05,55,30,5.01
542,Hami,CN,9/21/2021 23:26,42.8,93.45,68.58,27,95,5.57
543,Esna,EG,9/21/2021 23:26,25.2934,32.554,87.58,22,2,10.54
544,Altay,CN,9/21/2021 23:26,47.8667,88.1167,34.14,49,0,1.79
545,Nador,MA,9/21/2021 23:26,35.174,-2.9287,73.47,83,75,14.97
546,Yiyang,CN,9/21/2021 23:26,28.5892,112.3283,72.45,76,0,4.52
547,Amapa,BR,9/21/2021 23:26,1,-52,72.79,98,90,0.56
548,Kashira,RU,9/21/2021 23:26,54.8444,38.1669,43.14,98,100,5.97
549,Koumac,NC,9/21/2021 23:26,-20.5667,164.2833,77.79,60,98,10.54
550,Xingyi,CN,9/21/2021 23:26,24.1877,102.817,56.34,96,29,1.57
551,Poltavka,RU,9/21/2021 23:23,54.3663,71.7632,38.64,70,100,7.43
552,Havre-Saint-Pierre,CA,9/21/2021 23:26,50.2334,-63.5986,57.79,87,1,3.44
553,Padang,ID,9/21/2021 23:24,-0.9492,100.3543,76.37,84,95,3.42
554,Westport,US,9/21/2021 23:26,41.1415,-73.3579,73.17,86,20,7
555,Lapua,FI,9/21/2021 23:26,62.9693,23.0088,30.88,92,24,4.16
556,Stokmarknes,NO,9/21/2021 23:26,68.5646,14.9108,46.51,83,100,13.33
557,New Haven,US,9/21/2021 23:22,41.4001,-72.9329,71.19,80,1,0
558,Vavatenina,MG,9/21/2021 23:26,-17.4667,49.2,66,86,92,2.39
559,Aswan,EG,9/21/2021 23:26,24.0934,32.907,89.38,15,1,8.63
560,Kollegal,IN,9/21/2021 23:26,12.15,77.1167,68.45,95,55,4.25
561,Aksay,RU,9/21/2021 23:26,47.26,39.87,55.45,66,95,8.05
562,Salamiyah,SY,9/21/2021 23:26,35.0113,37.0532,72.34,47,0,7.45
563,Yinchuan,CN,9/21/2021 23:26,38.4681,106.2731,69.89,23,100,0.25
564,College,US,9/21/2021 23:23,64.8569,-147.8028,38.59,60,90,3.44
565,Colares,PT,9/21/2021 23:26,38.7992,-9.4469,72.28,38,0,10.49
566,Kaka,TM,9/21/2021 23:26,37.3482,59.6143,67.95,25,0,4.74
567,Yumen,CN,9/21/2021 23:20,40.2833,97.2,60.03,35,90,5.48
568,Weinan,CN,9/21/2021 23:26,34.5036,109.5089,64.09,69,60,1.63
569,Kashi,CN,9/21/2021 23:23,39.4547,75.9797,70.81,14,0,11.18
570,Bogalusa,US,9/21/2021 23:26,30.791,-89.8487,88.36,62,1,6.91
571,Grand Gaube,MU,9/21/2021 23:22,-20.0064,57.6608,70.2,67,4,7
572,Zunheboto,IN,9/21/2021 23:26,25.9667,94.5167,62.04,99,100,2.62
573,Sao Miguel Do Araguaia,BR,9/21/2021 23:26,-13.275,-50.1628,89.96,17,15,4.59
574,Lasem,ID,9/21/2021 23:26,-6.6922,111.4527,77.47,83,97,5.17
575,Havelock,US,9/21/2021 23:26,34.8791,-76.9013,80.94,84,100,9.91
576,Collie,AU,9/21/2021 23:26,-33.3667,116.15,52.14,64,0,3.02
577,Kuching,MY,9/21/2021 23:26,1.55,110.3333,73.62,94,20,0
578,Gigmoto,PH,9/21/2021 23:26,13.7796,124.39,82.72,80,100,6.38
579,Kuytun,RU,9/21/2021 23:26,54.3419,101.5036,36.88,92,99,5.46
580,Nhamunda,BR,9/21/2021 23:26,-2.1861,-56.7131,80.15,68,81,1.99
581,Leningradskiy,RU,9/21/2021 23:26,69.3833,178.4167,26.8,83,99,11.83
582,Tiznit,MA,9/21/2021 23:23,29.5833,-9.5,63.32,77,78,4.5
583,Auburn,US,9/21/2021 23:26,47.3073,-122.2284,82.4,49,20,5.01
584,Dasoguz,TM,9/21/2021 23:26,41.8363,59.9666,57.15,30,0,9.22
585,Mao,ES,9/21/2021 23:23,39.8885,4.2658,64.96,88,0,9.22
586,Coihaique,CL,9/21/2021 23:26,-45.5752,-72.0662,57.81,66,0,3.44
587,Lincoln,US,9/21/2021 23:22,40.8,-96.667,71.04,41,84,1.99
588,Grindavik,IS,9/21/2021 23:23,63.8424,-22.4338,42.75,81,40,20.71
589,Sao Francisco Do Sul,BR,9/21/2021 23:26,-26.2433,-48.6381,69.1,94,75,3.44
590,Tocopilla,CL,9/21/2021 23:23,-22.092,-70.1979,63.46,72,100,11.61
591,Konispol,AL,9/21/2021 23:26,39.6589,20.1814,65.35,62,64,4.27
592,El Real De Santa Maria,PA,9/21/2021 23:26,8.109,-77.7325,75.22,98,100,2.3
593,Lasa,IT,9/21/2021 23:26,46.6166,10.7002,56.28,80,27,4.97
